Crash Date/Time,Weather,Latitude,Longitude,Vehicle Damage Extent,Vehicle Year,Vehicle Make,Vehicle Model,Driver Substance Abuse,Injury Severity
7/17/2023 16:51,CLEAR,39.12125467,-77.0247235,DESTROYED,2002,FORD,SW,NONE DETECTED,NO APPARENT INJURY
7/17/2023 16:51,CLEAR,39.12125467,-77.0247235,DISABLING,2022,KIA,SPORT UTILITY,NONE DETECTED,SUSPECTED MINOR INJURY
7/17/2023 16:19,CLEAR,39.11395685,-77.21601762,FUNCTIONAL,2009,HONDA,FIT,N/A,NO APPARENT INJURY
7/17/2023 16:19,CLEAR,39.11395685,-77.21601762,DISABLING,2010,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/17/2023 16:00,CLEAR,39.06184829,-77.16016778,DISABLING,2016,JAGUAR,XJL,NONE DETECTED,NO APPARENT INJURY
7/17/2023 15:50,CLEAR,39.06294502,-77.17629697,DISABLING,2015,FORD,TRANSIT CG,NONE DETECTED,NO APPARENT INJURY
7/17/2023 15:50,CLEAR,39.06294502,-77.17629697,DISABLING,2020,TOYT,RAV4 UT,NONE DETECTED,NO APPARENT INJURY
7/17/2023 15:21,CLEAR,39.14326167,-77.14043167,DISABLING,1997,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/17/2023 14:27,N/A,38.98992883,-77.0266035,SUPERFICIAL,2021,NFLY,548,NONE DETECTED,NO APPARENT INJURY
7/17/2023 14:27,N/A,38.98992883,-77.0266035,SUPERFICIAL,2000,DODG,4S,NONE DETECTED,NO APPARENT INJURY
7/17/2023 14:15,CLOUDY,39.06691533,-77.161466,DISABLING,2020,HONDA,CIVIC,NONE DETECTED,POSSIBLE INJURY
7/17/2023 14:15,CLOUDY,39.06691533,-77.161466,DISABLING,2004,CHEV,TK,NONE DETECTED,NO APPARENT INJURY
7/17/2023 13:36,CLEAR,39.14383739,-77.19253384,SUPERFICIAL,2007,HYUN,ELANTRA,UNKNOWN,NO APPARENT INJURY
7/17/2023 10:45,CLEAR,39.05458848,-77.08597423,SUPERFICIAL,2003,FORD,TK,UNKNOWN,NO APPARENT INJURY
7/17/2023 10:45,CLEAR,39.05458848,-77.08597423,SUPERFICIAL,2016,TOYT,COROLLA,UNKNOWN,NO APPARENT INJURY
7/17/2023 10:44,CLEAR,39.07673767,-77.01127833,SUPERFICIAL,2013,CHEV,TK,NONE DETECTED,NO APPARENT INJURY
7/17/2023 10:44,CLEAR,39.07673767,-77.01127833,DISABLING,2013,LEXS,SU,NONE DETECTED,POSSIBLE INJURY
7/17/2023 9:10,CLEAR,39.16343783,-77.203398,DISABLING,2020,NISSAN,SUV,NONE DETECTED,NO APPARENT INJURY
7/17/2023 9:10,CLEAR,39.16343783,-77.203398,DISABLING,2009,HONDA,PILOT,NONE DETECTED,NO APPARENT INJURY
7/17/2023 8:50,CLEAR,38.96572667,-77.088115,DISABLING,2011,TOYOTA,CAMRY,NONE DETECTED,NO APPARENT INJURY
7/17/2023 8:50,CLEAR,38.96572667,-77.088115,DISABLING,2017,PORS,TK,NONE DETECTED,POSSIBLE INJURY
7/17/2023 7:58,CLEAR,39.01113817,-77.041197,DISABLING,2008,CHEV,COBALT,NONE DETECTED,NO APPARENT INJURY
7/17/2023 7:58,CLEAR,39.01113817,-77.041197,FUNCTIONAL,2018,DODG,UT,NONE DETECTED,NO APPARENT INJURY
7/17/2023 7:00,CLEAR,39.12727133,-77.1268255,FUNCTIONAL,2019,FORD,TK,N/A,NO APPARENT INJURY
7/17/2023 1:20,CLEAR,39.09533729,-77.15332667,DISABLING,2014,HYUN,SD,NONE DETECTED,NO APPARENT INJURY
7/16/2023 17:37,CLEAR,39.20302985,-77.38909816,UNKNOWN,2023,KAWASAKI,ZX-6R,NONE DETECTED,SUSPECTED MINOR INJURY
7/16/2023 17:16,CLEAR,39.059277,-77.0476585,FUNCTIONAL,2021,TOYOTA,C-HR,NONE DETECTED,SUSPECTED MINOR INJURY
7/16/2023 17:16,CLEAR,39.059277,-77.0476585,DESTROYED,2007,HONDA,4S,NONE DETECTED,SUSPECTED MINOR INJURY
7/16/2023 17:00,N/A,39.15627,-77.20669167,FUNCTIONAL,2013,ACURA,TSX,NONE DETECTED,NO APPARENT INJURY
7/16/2023 17:00,N/A,39.15627,-77.20669167,SUPERFICIAL,2011,TOYOTA,AVALON,NONE DETECTED,NO APPARENT INJURY
7/16/2023 16:40,N/A,39.14496884,-77.20256724,DISABLING,2004,CHEVY,1500,NONE DETECTED,NO APPARENT INJURY
7/16/2023 16:40,N/A,39.14496884,-77.20256724,DISABLING,2011,TOYOTA,CAMRY,ALCOHOL PRESENT,NO APPARENT INJURY
7/16/2023 16:16,CLEAR,39.11731833,-77.20406167,DISABLING,2022,NISSAN,FRONTIER,NONE DETECTED,NO APPARENT INJURY
7/16/2023 16:16,CLEAR,39.11731833,-77.20406167,DISABLING,2022,KIA,SOUL,NONE DETECTED,NO APPARENT INJURY
7/16/2023 15:46,CLEAR,39.18137393,-77.27618481,DISABLING,2013,MAZD,4S,N/A,NO APPARENT INJURY
7/16/2023 15:46,CLEAR,39.18137393,-77.27618481,FUNCTIONAL,2014,FORD,4S,N/A,POSSIBLE INJURY
7/16/2023 14:30,CLEAR,39.17726667,-77.1182775,DISABLING,2016,FORD,VAN,NONE DETECTED,NO APPARENT INJURY
7/16/2023 13:00,CLEAR,39.14492233,-77.19428399,SUPERFICIAL,2014,KIA,SOUL,UNKNOWN,NO APPARENT INJURY
7/16/2023 12:27,CLOUDY,39.28009667,-77.203035,DISABLING,2020,KIA,SOL,NONE DETECTED,NO APPARENT INJURY
7/16/2023 12:27,CLOUDY,39.28009667,-77.203035,DISABLING,2020,SUBA,OUTBACK,NONE DETECTED,SUSPECTED MINOR INJURY
7/16/2023 12:27,CLOUDY,39.28009667,-77.203035,FUNCTIONAL,2010,FORD,EXPEDITION,NONE DETECTED,NO APPARENT INJURY
7/16/2023 12:27,CLOUDY,39.28009667,-77.203035,DISABLING,2022,TOYT,CAMRY,NONE DETECTED,SUSPECTED MINOR INJURY
7/16/2023 10:30,CLEAR,38.9898023,-77.02395989,FUNCTIONAL,2022,TOYOTA,RAV4,NONE DETECTED,NO APPARENT INJURY
7/16/2023 10:12,RAINING,39.04943833,-77.11408833,DESTROYED,1999,TOYOTA,4S,N/A,NO APPARENT INJURY
7/16/2023 10:12,RAINING,39.04943833,-77.11408833,FUNCTIONAL,2018,HONDA,SD,N/A,NO APPARENT INJURY
7/16/2023 9:13,RAINING,39.15832,-77.38083,DISABLING,2014,TOYT,TACOMA,NONE DETECTED,SUSPECTED MINOR INJURY
7/16/2023 8:16,CLEAR,38.98711843,-77.07710005,UNKNOWN,2011,GILL,BUS,N/A,NO APPARENT INJURY
7/16/2023 8:16,CLEAR,38.98711843,-77.07710005,FUNCTIONAL,2021,HONDA,CRV,UNKNOWN,NO APPARENT INJURY
7/16/2023 5:40,CLOUDY,39.08100831,-77.1452508,FUNCTIONAL,2015,JEEP,SU,NONE DETECTED,NO APPARENT INJURY
7/16/2023 5:40,CLOUDY,39.08100831,-77.1452508,DISABLING,2019,TOYT,TK,NONE DETECTED,NO APPARENT INJURY
7/16/2023 5:00,RAINING,39.08997784,-77.05371687,FUNCTIONAL,2012,ACURA,MDX,NONE DETECTED,NO APPARENT INJURY
7/16/2023 4:51,CLEAR,39.167239,-77.172751,DISABLING,1998,HONDA,CIVIC,N/A,NO APPARENT INJURY
7/16/2023 4:51,CLEAR,39.167239,-77.172751,DISABLING,2023,HONDA,ACCORD,N/A,NO APPARENT INJURY
7/16/2023 4:15,CLEAR,39.0432061,-77.05180673,DISABLING,2018,ACURA,TLX,NONE DETECTED,NO APPARENT INJURY
7/16/2023 4:15,CLEAR,39.0432061,-77.05180673,DISABLING,2012,HONDA,FIT,ALCOHOL PRESENT,NO APPARENT INJURY
7/16/2023 2:50,RAINING,39.14391812,-77.21274208,DISABLING,2014,HONDA,CRV,ALCOHOL PRESENT,NO APPARENT INJURY
7/16/2023 2:28,RAINING,39.15665233,-77.26656217,DISABLING,2019,TOYT,TACOMA,NONE DETECTED,POSSIBLE INJURY
7/16/2023 2:28,RAINING,39.15665233,-77.26656217,DISABLING,2017,JAGUAR,F-PACE,NONE DETECTED,NO APPARENT INJURY
7/16/2023 2:15,RAINING,39.03361333,-77.00245333,DISABLING,2005,TOYOTA,CAMRY,NONE DETECTED,POSSIBLE INJURY
7/16/2023 2:15,RAINING,39.03361333,-77.00245333,DISABLING,2018,TOYOTA,RAV4,NONE DETECTED,NO APPARENT INJURY
7/16/2023 1:12,CLEAR,39.14002237,-77.1955966,UNKNOWN,2015,MERC,4D,UNKNOWN,NO APPARENT INJURY
7/16/2023 0:15,RAINING,38.98490213,-77.09434317,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/16/2023 0:15,RAINING,38.98490213,-77.09434317,DISABLING,2021,NISSAN,ROGUE,NONE DETECTED,NO APPARENT INJURY
7/16/2023 0:15,RAINING,39.04576798,-77.05517642,FUNCTIONAL,2022,NISSAN,KICKS,NONE DETECTED,NO APPARENT INJURY
7/16/2023 0:15,RAINING,39.04576798,-77.05517642,FUNCTIONAL,2023,HYUN,TUCSON,NONE DETECTED,NO APPARENT INJURY
7/15/2023 23:27,RAINING,39.08513603,-77.14815484,FUNCTIONAL,2016,GILL,BUS,NONE DETECTED,NO APPARENT INJURY
7/15/2023 23:27,RAINING,39.08513603,-77.14815484,FUNCTIONAL,2022,HONDA,UT,NONE DETECTED,NO APPARENT INJURY
7/15/2023 22:30,CLOUDY,39.262952,-77.343994,DISABLING,2013,FORD,EXPLORER,NONE DETECTED,NO APPARENT INJURY
7/15/2023 22:05,CLEAR,39.16306667,-77.283085,DISABLING,2006,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/15/2023 21:59,CLEAR,38.98678489,-77.09605309,SUPERFICIAL,2014,ACURA,MDX,NONE DETECTED,NO APPARENT INJURY
7/15/2023 21:59,CLEAR,38.98678489,-77.09605309,SUPERFICIAL,2010,NWFL,DE4,NONE DETECTED,NO APPARENT INJURY
7/15/2023 21:39,RAINING,38.9907825,-77.02563112,UNKNOWN,2013,MERCEDES,ML,N/A,NO APPARENT INJURY
7/15/2023 21:39,RAINING,38.9907825,-77.02563112,FUNCTIONAL,2010,INFINITI,G37X,N/A,NO APPARENT INJURY
7/15/2023 21:20,CLEAR,39.03565833,-77.02619833,SUPERFICIAL,2016,FORD,UT,NONE DETECTED,NO APPARENT INJURY
7/15/2023 21:20,CLEAR,39.03565833,-77.02619833,NO DAMAGE,2014,HONDA,4S,NONE DETECTED,NO APPARENT INJURY
7/15/2023 21:20,CLEAR,39.03565833,-77.02619833,UNKNOWN,2017,DODGE,VN,UNKNOWN,NO APPARENT INJURY
7/15/2023 21:13,N/A,39.09039485,-77.15759088,NO DAMAGE,2019,SEAG,TK,NONE DETECTED,NO APPARENT INJURY
7/15/2023 19:23,CLEAR,39.16290033,-77.28300633,DISABLING,2018,HOND,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/15/2023 19:23,CLEAR,39.16290033,-77.28300633,DISABLING,2014,TOYOTA,COROLLA,NONE DETECTED,SUSPECTED MINOR INJURY
7/15/2023 17:28,CLEAR,38.9970815,-77.02415933,FUNCTIONAL,2021,GMC,YUKON,UNKNOWN,NO APPARENT INJURY
7/15/2023 15:53,CLEAR,39.05850333,-77.07101833,DISABLING,2011,HONDA,CR-V,NONE DETECTED,NO APPARENT INJURY
7/15/2023 15:53,CLEAR,39.05850333,-77.07101833,DISABLING,2021,TOYOTA,RAV4,NONE DETECTED,SUSPECTED MINOR INJURY
7/15/2023 15:44,CLEAR,39.18686667,-77.21438833,DISABLING,2020,TOYOTA,CHR,NONE DETECTED,POSSIBLE INJURY
7/15/2023 15:44,CLEAR,39.18686667,-77.21438833,DISABLING,2007,MERZ,GL450,NONE DETECTED,POSSIBLE INJURY
7/15/2023 15:39,CLEAR,39.005246,-77.02283267,DESTROYED,2011,FORD,TAURUS,NONE DETECTED,SUSPECTED MINOR INJURY
7/15/2023 15:39,CLEAR,39.005246,-77.02283267,DESTROYED,2021,VOLKS,TIGUAN,NONE DETECTED,NO APPARENT INJURY
7/15/2023 14:34,CLEAR,39.209493,-77.28195133,SUPERFICIAL,2022,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/15/2023 13:18,CLEAR,38.99100767,-77.02671998,SUPERFICIAL,2002,NISSAN,UT,NONE DETECTED,NO APPARENT INJURY
7/15/2023 13:18,CLEAR,38.99100767,-77.02671998,SUPERFICIAL,2017,TOYOTA,UT,NONE DETECTED,NO APPARENT INJURY
7/15/2023 12:15,CLOUDY,39.15111155,-77.19246255,NO DAMAGE,2019,FORD,TK,NONE DETECTED,NO APPARENT INJURY
7/15/2023 11:55,CLOUDY,39.18775,-77.17926167,SUPERFICIAL,2010,TOYOTA,PRIUS,NONE DETECTED,NO APPARENT INJURY
7/15/2023 11:22,CLEAR,39.05950817,-77.05035067,SUPERFICIAL,2007,CHEV,TAHOE,NONE DETECTED,NO APPARENT INJURY
7/15/2023 11:05,CLEAR,39.04331667,-76.985495,SUPERFICIAL,2015,TOYOTA,RAV4,NONE DETECTED,NO APPARENT INJURY
7/15/2023 11:05,CLEAR,39.04331667,-76.985495,SUPERFICIAL,2018,FORD,TRANSIT,NONE DETECTED,NO APPARENT INJURY
7/15/2023 10:47,CLEAR,39.13346347,-77.20338598,DISABLING,1996,TOYT,SD,NONE DETECTED,NO APPARENT INJURY
7/15/2023 10:47,CLEAR,39.13346347,-77.20338598,FUNCTIONAL,2016,CHEVROLET,MALIBU,NONE DETECTED,NO APPARENT INJURY
7/15/2023 10:30,CLEAR,39.12918683,-77.16618783,DISABLING,2016,JEEP,LAREDO,NONE DETECTED,NO APPARENT INJURY
7/15/2023 10:30,CLEAR,39.12918683,-77.16618783,FUNCTIONAL,2006,JEEP,COMMANDER,NONE DETECTED,NO APPARENT INJURY
7/15/2023 9:33,CLEAR,39.19115,-77.27228,SUPERFICIAL,2009,INFINITI,G37,NONE DETECTED,SUSPECTED MINOR INJURY
7/15/2023 9:33,CLEAR,39.19115,-77.27228,SUPERFICIAL,2007,TOYOTA,YARIS,NONE DETECTED,NO APPARENT INJURY
7/15/2023 9:12,CLEAR,39.12292118,-77.17831013,UNKNOWN,2012,FORD,TK,UNKNOWN,NO APPARENT INJURY
7/15/2023 9:12,CLEAR,39.12292118,-77.17831013,SUPERFICIAL,2016,GMC,ACADIA,N/A,NO APPARENT INJURY
7/15/2023 4:13,CLEAR,39.19247333,-77.23828167,DESTROYED,2019,TOYOTA,COROLLA,NONE DETECTED,NO APPARENT INJURY
7/14/2023 23:02,CLEAR,39.04140833,-76.98190833,DISABLING,2019,FORD,FUSION,N/A,FATAL INJURY
7/14/2023 22:20,CLEAR,38.98320449,-77.02172274,DISABLING,2019,CHEVROLET,UT,ALCOHOL CONTRIBUTED,NO APPARENT INJURY
7/14/2023 22:20,CLEAR,38.98320449,-77.02172274,SUPERFICIAL,2018,AUDI,Q7,NONE DETECTED,NO APPARENT INJURY
7/14/2023 21:48,N/A,39.0740175,-77.1645485,FUNCTIONAL,2019,HONDA,HRV,NONE DETECTED,NO APPARENT INJURY
7/14/2023 21:48,N/A,39.0740175,-77.1645485,DISABLING,2023,HONDA,CIVIC,NONE DETECTED,POSSIBLE INJURY
7/14/2023 21:26,N/A,39.07921667,-77.07287333,DISABLING,2015,TOYOTA,TACOMA,N/A,NO APPARENT INJURY
7/14/2023 21:26,N/A,39.07921667,-77.07287333,UNKNOWN,0,UNKNOWN,UNKNOWN,N/A,NO APPARENT INJURY
7/14/2023 20:26,CLEAR,39.05776135,-77.11812409,FUNCTIONAL,2009,HOND,PILOT,ALCOHOL PRESENT,NO APPARENT INJURY
7/14/2023 20:26,CLEAR,39.05776135,-77.11812409,FUNCTIONAL,2018,HONDA,CRV,NONE DETECTED,NO APPARENT INJURY
7/14/2023 19:20,CLEAR,38.94370642,-77.11610203,SUPERFICIAL,2013,TOYOTA,RAV4,NONE DETECTED,POSSIBLE INJURY
7/14/2023 19:20,CLEAR,38.94370642,-77.11610203,SUPERFICIAL,2019,TOYT,RAV4,NONE DETECTED,NO APPARENT INJURY
7/14/2023 19:01,CLOUDY,39.19175,-77.271675,DISABLING,2008,HONDA,ODYSSEY,NONE DETECTED,NO APPARENT INJURY
7/14/2023 19:01,CLOUDY,39.19175,-77.271675,DISABLING,2022,KIA,SOUL,NONE DETECTED,POSSIBLE INJURY
7/14/2023 19:01,CLOUDY,39.19175,-77.271675,FUNCTIONAL,2017,TOYOTA,SIENNA,NONE DETECTED,NO APPARENT INJURY
7/14/2023 18:54,RAINING,39.17509,-77.253677,NO DAMAGE,2013,CHEVY,IMPALA,NONE DETECTED,NO APPARENT INJURY
7/14/2023 18:54,RAINING,39.17509,-77.253677,NO DAMAGE,2023,TOYOTA,4S,N/A,NO APPARENT INJURY
7/14/2023 18:45,RAINING,39.06221167,-76.96082833,DISABLING,2015,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/14/2023 18:06,RAINING,39.09625417,-77.13909358,DISABLING,2016,TOYOTA,CAROLLA,NONE DETECTED,NO APPARENT INJURY
7/14/2023 17:32,RAINING,39.11871562,-77.20252175,SUPERFICIAL,2020,HYUNDAI,SUV,N/A,NO APPARENT INJURY
7/14/2023 17:10,RAINING,39.12845841,-77.23787048,DISABLING,2023,TESL,UT,NONE DETECTED,NO APPARENT INJURY
7/14/2023 17:10,RAINING,39.12845841,-77.23787048,DISABLING,2022,HONDA,HR-V,NONE DETECTED,NO APPARENT INJURY
7/14/2023 16:50,CLEAR,39.07909683,-77.08717517,SUPERFICIAL,2019,CHEVY,EXPRESS,NONE DETECTED,NO APPARENT INJURY
7/14/2023 15:42,CLEAR,38.99487166,-77.16403782,SUPERFICIAL,2020,PIERCE,FIRE TRUCK,NONE DETECTED,NO APPARENT INJURY
7/14/2023 15:12,CLEAR,38.9947744,-77.16373137,DISABLING,2022,MAZDA,CX5,NONE DETECTED,NO APPARENT INJURY
7/14/2023 15:12,CLEAR,38.9947744,-77.16373137,DISABLING,2018,VOLKSWAGON,ATLAS,NONE DETECTED,NO APPARENT INJURY
7/14/2023 14:49,CLEAR,39.161465,-77.05884667,SUPERFICIAL,2019,THOMAS,BUS,NONE DETECTED,NO APPARENT INJURY
7/14/2023 14:22,CLEAR,39.01440528,-77.04217851,FUNCTIONAL,2013,INFI,4S,NONE DETECTED,NO APPARENT INJURY
7/14/2023 14:22,CLEAR,39.01440528,-77.04217851,SUPERFICIAL,2020,RAM,5500,NONE DETECTED,NO APPARENT INJURY
7/14/2023 13:30,CLEAR,39.04608667,-76.98634167,SUPERFICIAL,2019,NEW FLYER,XCELSIOR,NONE DETECTED,NO APPARENT INJURY
7/14/2023 13:30,CLEAR,39.04608667,-76.98634167,SUPERFICIAL,2008,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/14/2023 12:57,CLEAR,39.14622167,-77.04021633,DISABLING,2016,TOYT,HIGHLANDER,N/A,NO APPARENT INJURY
7/14/2023 12:57,CLEAR,39.14622167,-77.04021633,DISABLING,2018,SUBARU,FORESTER,NONE DETECTED,NO APPARENT INJURY
7/14/2023 12:33,N/A,39.15440667,-77.06345167,SUPERFICIAL,2017,CADILLAC,CTS,NONE DETECTED,NO APPARENT INJURY
7/14/2023 12:01,CLEAR,39.17742217,-77.2098055,DISABLING,2011,HONDA,CRV,NONE DETECTED,POSSIBLE INJURY
7/14/2023 12:01,CLEAR,39.17742217,-77.2098055,DISABLING,2005,MINI,COOPER,N/A,NO APPARENT INJURY
7/14/2023 11:06,CLEAR,39.03347283,-77.08868467,FUNCTIONAL,2011,SUBARU,OUTBACK,NONE DETECTED,NO APPARENT INJURY
7/14/2023 11:06,CLEAR,39.03347283,-77.08868467,FUNCTIONAL,2004,CHEVROLET,COLORADO,NONE DETECTED,POSSIBLE INJURY
7/14/2023 10:20,CLEAR,39.06297286,-77.05451319,FUNCTIONAL,2001,JEEP,GRAND CHEROKEE,N/A,NO APPARENT INJURY
7/14/2023 10:20,CLEAR,39.06297286,-77.05451319,SUPERFICIAL,2004,HONDA,ODYSSEY,N/A,NO APPARENT INJURY
7/14/2023 9:53,CLEAR,38.99628671,-77.02810809,UNKNOWN,2008,TOYOTA,CAMRY,UNKNOWN,NO APPARENT INJURY
7/14/2023 8:39,CLEAR,39.100109,-77.21166083,SUPERFICIAL,2021,NISS,HB,NONE DETECTED,NO APPARENT INJURY
7/14/2023 8:32,CLEAR,39.17450826,-77.20349841,DISABLING,2015,FORD,ESCAPE,NONE DETECTED,POSSIBLE INJURY
7/14/2023 8:32,CLEAR,39.17450826,-77.20349841,DISABLING,2014,DODGE,CHARGER,NONE DETECTED,NO APPARENT INJURY
7/14/2023 8:00,CLEAR,39.15053324,-77.23458962,SUPERFICIAL,2015,TOYOTA,4S,UNKNOWN,NO APPARENT INJURY
7/14/2023 8:00,CLEAR,39.15053324,-77.23458962,SUPERFICIAL,2010,HONDA,CIVIC,NONE DETECTED,NO APPARENT INJURY
7/14/2023 0:59,CLEAR,39.18718167,-77.21099833,DESTROYED,2017,SUBARU,OUTBACK,NONE DETECTED,SUSPECTED MINOR INJURY
7/13/2023 23:49,N/A,39.0912019,-77.07382367,SUPERFICIAL,2021,HYUNDAI,KONA,N/A,NO APPARENT INJURY
7/13/2023 21:54,CLEAR,39.14255828,-77.2273386,SUPERFICIAL,2022,TOYT,UT,NONE DETECTED,NO APPARENT INJURY
7/13/2023 21:54,CLEAR,39.14255828,-77.2273386,NO DAMAGE,2014,FORD,EXPLORER,ALCOHOL PRESENT,NO APPARENT INJURY
7/13/2023 20:48,CLEAR,39.07312017,-77.06336967,SUPERFICIAL,2010,SUBARU,4D,NONE DETECTED,NO APPARENT INJURY
7/13/2023 19:51,N/A,38.99511593,-76.99311359,SUPERFICIAL,2008,FORD,EXPLORER,ALCOHOL PRESENT,NO APPARENT INJURY
7/13/2023 19:51,N/A,38.99511593,-76.99311359,SUPERFICIAL,2015,CHEVY,SILVERADO,NONE DETECTED,NO APPARENT INJURY
7/13/2023 19:09,CLEAR,39.084523,-77.137766,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/13/2023 18:25,CLOUDY,39.198133,-77.2450765,FUNCTIONAL,2008,BMW,328I,NONE DETECTED,POSSIBLE INJURY
7/13/2023 18:25,CLOUDY,39.198133,-77.2450765,NO DAMAGE,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/13/2023 18:25,CLOUDY,39.198133,-77.2450765,FUNCTIONAL,2003,SATURN,ION,NONE DETECTED,POSSIBLE INJURY
7/13/2023 17:58,CLEAR,39.08194002,-77.14913153,DISABLING,2018,FORD,ESCAPE,NONE DETECTED,NO APPARENT INJURY
7/13/2023 17:58,CLEAR,39.08194002,-77.14913153,DISABLING,2013,CHEVROLET,CAMARO,NONE DETECTED,NO APPARENT INJURY
7/13/2023 17:40,N/A,39.14908542,-77.21073135,SUPERFICIAL,2001,KENWORTH,TRUCK,N/A,NO APPARENT INJURY
7/13/2023 17:40,N/A,39.14908542,-77.21073135,FUNCTIONAL,2006,VOLKSWAGEN,BEETLE,N/A,NO APPARENT INJURY
7/13/2023 17:25,CLEAR,39.0337079,-77.0765326,UNKNOWN,0,UNKNOWN,UNKNOWN,UNKNOWN,NO APPARENT INJURY
7/13/2023 17:25,CLEAR,39.0337079,-77.0765326,FUNCTIONAL,2016,TOYT,SIENNA,NONE DETECTED,NO APPARENT INJURY
7/13/2023 16:50,CLEAR,38.98594692,-76.98815939,SUPERFICIAL,2020,FORD,SV,N/A,NO APPARENT INJURY
7/13/2023 16:50,CLEAR,38.98594692,-76.98815939,SUPERFICIAL,2004,CADILLAC,ESCALADE,N/A,NO APPARENT INJURY
7/13/2023 16:33,CLOUDY,39.0100565,-77.114629,DISABLING,2005,HONDA,CRV,NONE DETECTED,POSSIBLE INJURY
7/13/2023 16:33,CLOUDY,39.0100565,-77.114629,DISABLING,2008,MERCEDES,S550,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:52,CLOUDY,39.28785333,-77.20202833,DISABLING,2007,CHEVROLET,SILVERADO,NONE DETECTED,POSSIBLE INJURY
7/13/2023 15:52,CLOUDY,39.28785333,-77.20202833,DESTROYED,2012,NISSAN,ALTIMA,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:43,N/A,39.06434846,-76.96904184,DESTROYED,2008,SIENNA,VAN,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:43,N/A,39.06434846,-76.96904184,DESTROYED,2012,CHEV,SD,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:43,CLEAR,38.96973077,-77.1114452,DISABLING,2018,ACUR,ILX,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:43,CLEAR,38.96973077,-77.1114452,SUPERFICIAL,2004,FORD,F150,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:32,CLEAR,39.10402315,-77.15665268,FUNCTIONAL,2013,NEW FLYER,XDE40,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:32,CLEAR,39.10402315,-77.15665268,FUNCTIONAL,2016,MAZD,CX-5,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:30,CLEAR,38.96630683,-77.10483298,SUPERFICIAL,2014,SUBARU,FORESTER,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:30,CLEAR,38.96630683,-77.10483298,SUPERFICIAL,2005,LEXU,ES,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:29,CLEAR,39.11302717,-77.1727655,NO DAMAGE,2015,GMC,PK,N/A,NO APPARENT INJURY
7/13/2023 15:10,CLEAR,39.00874119,-77.04036061,SUPERFICIAL,2017,CHEV,SILVERADO,NONE DETECTED,NO APPARENT INJURY
7/13/2023 15:10,CLEAR,39.00874119,-77.04036061,SUPERFICIAL,2018,VW,PASSAT,NONE DETECTED,NO APPARENT INJURY
7/13/2023 14:35,CLEAR,39.1520056,-77.06428787,FUNCTIONAL,2023,HONDA,CRV,NONE DETECTED,NO APPARENT INJURY
7/13/2023 14:35,CLEAR,39.1520056,-77.06428787,DISABLING,2008,HONDA,ACCORD,NONE DETECTED,NO APPARENT INJURY
7/13/2023 14:30,N/A,39.17549667,-77.151805,SUPERFICIAL,2007,CHEVROLET,EXPRESS,NONE DETECTED,NO APPARENT INJURY
7/13/2023 14:30,N/A,39.17549667,-77.151805,SUPERFICIAL,2011,ACURA,TSX,NONE DETECTED,NO APPARENT INJURY
7/13/2023 14:14,CLEAR,39.13162667,-76.99303833,DISABLING,2019,LEXS,TK,NONE DETECTED,POSSIBLE INJURY
7/13/2023 14:14,CLEAR,39.13162667,-76.99303833,DISABLING,2016,HOND,UT,NONE DETECTED,NO APPARENT INJURY
7/13/2023 13:00,CLEAR,38.99438943,-77.02411296,UNKNOWN,2016,HONDA,SEDAN,NONE DETECTED,NO APPARENT INJURY
7/13/2023 13:00,CLEAR,38.99438943,-77.02411296,FUNCTIONAL,2009,BMW,3350,N/A,NO APPARENT INJURY
7/13/2023 12:45,CLEAR,39.09026187,-77.12916182,DISABLING,2018,HONDA,CIVIC,N/A,POSSIBLE INJURY
7/13/2023 12:45,CLEAR,39.09026187,-77.12916182,FUNCTIONAL,2022,GMC,SIERRA,N/A,NO APPARENT INJURY
7/13/2023 12:30,CLEAR,39.07931883,-77.073251,FUNCTIONAL,2020,CHEVROLET,CAMARO,N/A,NO APPARENT INJURY
7/13/2023 12:30,CLEAR,39.07931883,-77.073251,SUPERFICIAL,2023,VOLKSWAGEN,ATLAS,N/A,NO APPARENT INJURY
