Vehicle ID,Vehicle Damage Extent,Vehicle Body Type,Vehicle Year,Vehicle Make,Vehicle Model
0CF45ACF-42CC-4A25-A726-C0917CCBF2AB,SUPERFICIAL,PICKUP TRUCK,2020,FORD,PK
DDD30CB1-CFE3-4F97-AC9C-A42E40FCE9A4,SUPERFICIAL,PASSENGER CAR,2019,SUBA,SW
00DA333B-4818-44DA-A4ED-6408EA50F03E,FUNCTIONAL,PASSENGER CAR,2019,TOYOTA,HIGHLANDER
C5ED45ED-C4D6-45AE-B5CF-68A93A0AB793,DISABLING,PASSENGER CAR,2015,CHRYSLER,200
2DA432F8-BA08-45FD-AC0D-185C56070A47,DISABLING,PASSENGER CAR,2018,HONDA,CIVIC
247FA71F-9B61-4472-84F1-A8CB2240686C,FUNCTIONAL,PICKUP TRUCK,1991,CHEVROLET,S10
C3FBAD09-4836-4990-B0C3-439BA9B2A034,FUNCTIONAL,PASSENGER CAR,2022,GENISIS,GV80
8BD8F5E6-829D-425C-9D69-929DE77C7EE7,FUNCTIONAL,PASSENGER CAR,2021,NISS,CG
111E63C9-AB13-4717-8B0E-D57CE9AB8CFB,FUNCTIONAL,TRANSIT BUS,2013,TBU,BUS
120FB9E1-9200-4F18-A617-C1CB490A9B37,DISABLING,PASSENGER CAR,2014,CHEVY,TRAVERSE
7E9A2D43-18BA-492A-949B-BEE03F6761C1,DISABLING,PICKUP TRUCK,2010,FORD,F150
61AC61FB-9A40-4129-B94B-3940B30C10B7,DISABLING,PASSENGER CAR,2022,HYUN,ELANTRA
7E6D52C4-A996-44A8-94E2-6FBE005BCD12,FUNCTIONAL,MOTORCYCLE,2022,SUZUKI,GSX
A3E9072E-AB65-4DA1-ADC5-89A389EBF614,DISABLING,PASSENGER CAR,2005,TOYT,SD
0FA4C96E-580E-4B28-9BEC-88FCF1F4EAAF,SUPERFICIAL,PASSENGER CAR,2001,BUICK,LE SABRE
6E2A8140-7C93-4251-BCB4-35EF3F919F78,FUNCTIONAL,PASSENGER CAR,2023,MERCEDES,A220
BA5045E9-DCA6-49D7-958F-553ACD04CF11,SUPERFICIAL,SCHOOL BUS,2020,THMS,BU
4C58E339-9400-4A96-8B9E-C51787B7FD44,SUPERFICIAL,PASSENGER CAR,2018,FORD,TRANSIT 350
5882B153-85DB-440C-97E0-E69322EFD7EE,SUPERFICIAL,PASSENGER CAR,2010,FORD,EXPIDITION
625E082C-C3C3-4262-BD91-330157BB8C0C,SUPERFICIAL,PASSENGER CAR,2016,HOND,VN
85AA4A43-7EA6-4CC5-87C9-997036F3253A,SUPERFICIAL,VAN,2005,CHEVROLET,VN
A020442A-AC6E-4744-BE72-DAF58FCC4259,SUPERFICIAL,PASSENGER CAR,2017,HONDA,HB
4CA06E46-9AE9-4628-8C20-C0BCBD3435B0,FUNCTIONAL,PASSENGER CAR,2016,ACURA,SUV
AE9A0B9E-A3E4-44FD-AE35-6F5EA1B268FA,SUPERFICIAL,SCHOOL BUS,2015,FRHT,BU
031B4AAD-1641-48B8-B79B-AD03E65A29F8,SUPERFICIAL,PASSENGER CAR,2017,TOYOTA,HIGHLANDER
4265FD8C-5006-4CA7-B76D-7FE09048F416,SUPERFICIAL,PASSENGER CAR,2010,HONDA,CIVIC
C0544868-4A90-48F3-9F34-1669C21B60F8,DISABLING,PASSENGER CAR,2021,MAZDA,6
78A7DBFF-70B9-4E47-8E97-0857B187531B,DISABLING,PASSENGER CAR,2007,VOLKSWAGEN,BEETLE
C4BFDA19-BD81-479A-8207-F4BAFEE08CC7,DISABLING,PASSENGER CAR,2012,TOYOTA,SCION
A3171FF0-5446-48E7-82A5-D8E482195E14,DISABLING,PICKUP TRUCK,2016,CHEVY,SILVERADO
FC954A5D-8B98-42F0-89A9-5CCC502C1F28,SUPERFICIAL,PICKUP TRUCK,2003,DODGE,PK
B58CBA9D-E4DE-4092-AD00-2FDECEE94C83,DISABLING,PASSENGER CAR,2013,FORD,FIESTA
5CECF667-4BF9-480D-B8A9-FA66F8B847E9,UNKNOWN,PASSENGER CAR,2007,ACURA,4S
514C0A6F-6058-4CB5-B8D2-83699F686996,DISABLING,PASSENGER CAR,2016,BMW,328I
2451E0D0-4D4D-4EFC-87B0-88AF5CED41CA,DISABLING,PASSENGER CAR,2014,MERZ,C250
1D0B4EB9-795C-4EE2-BDE5-B806890F8684,DISABLING,PASSENGER CAR,2015,TOYOTA,COROLLA
2CFB7F28-819B-404A-A5D4-B468593433FC,DISABLING,PASSENGER CAR,1995,BMW,CONV
A96F06FA-DB2E-410A-AEB8-72720906C787,FUNCTIONAL,PASSENGER CAR,2023,CHRYSLER,PACIFICA
57192CD6-B841-45D6-8D5F-DB031BBFC6FE,SUPERFICIAL,POLICE VEHICLE/NON EMERGENCY,2018,CHEVROLET,SUBURBAN
125AB13B-D71B-4C39-A99F-67102284D157,SUPERFICIAL,PASSENGER CAR,2016,LEXUS,SUV
E3763729-4991-4751-B04E-42083783F5EE,SUPERFICIAL,PASSENGER CAR,2008,TOYT,4S
09202E5C-0BCC-4070-87B3-8DE9EDACA99D,SUPERFICIAL,VAN,2018,HOND,PV
9DAAC625-8E89-4276-8AFA-C281FE97F6C0,DISABLING,PASSENGER CAR,2008,NISSAN,VERSA
BDAE8581-C26B-4A79-98C9-1AFA6463FC58,DISABLING,PASSENGER CAR,2012,HYUNDAI,SONATA
25B8BC50-20D0-4AEE-B788-4F5BD2DF9689,SUPERFICIAL,PASSENGER CAR,2022,JEEP,UT
9E65B0B9-DF51-460E-9F73-DBB719341267,FUNCTIONAL,PASSENGER CAR,2017,NISSAN,NV200
0C9CE0F2-352C-4725-AFFB-4645A6033DA1,FUNCTIONAL,PASSENGER CAR,2006,TOYOTA,COROLLA
EF24A9DF-29A1-4A2A-965C-6A4CB7D02A77,FUNCTIONAL,PASSENGER CAR,2018,HONDA,CIVIC
05AB7DD3-1F60-4C71-AE7F-9D5B57DC904D,FUNCTIONAL,PASSENGER CAR,2007,LEXUS,4D
B8D2C8F8-0850-49C2-9AD7-49BE5BC1580D,DISABLING,PASSENGER CAR,2019,TOYOTA,CAMRY
03494E41-669A-4269-B80F-8CD1F665DBA6,SUPERFICIAL,POLICE VEHICLE/NON EMERGENCY,2016,FORD,INTERCEPTOR
8412D731-3A24-418C-9D3C-826671BCF782,DISABLING,MOPED,2020,ZHEJIANG JIAJUE,VIPER PRIME
2C4F8EEB-A6B8-4069-9C3B-E0CB7EC837AE,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2022,VOLKSWAGEN,ATLAS
EB392DEA-5B8E-4E59-ACDD-ACC597C43F1F,FUNCTIONAL,"MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))",2016,KENWORTH,TRUCK
F1F74135-DAF1-4CCC-B194-8FC5F268D361,DISABLING,(SPORT) UTILITY VEHICLE,2015,JEEP,GRAND CHEROKEE
C2E4C8F5-F408-48C2-8914-291465E766D1,FUNCTIONAL,PASSENGER CAR,2014,CHEVY,SILVERADO
9E9EFFA3-A47D-40B1-AE9F-87B49C26F889,SUPERFICIAL,PASSENGER CAR,2020,FORD,PLATINUM
77ACCD89-A889-4490-8838-2322A8D8408A,FUNCTIONAL,PASSENGER CAR,2008,NISSAN,FRONTIER
25174119-19A2-4DBB-B270-8FD8246E85A4,DISABLING,PASSENGER CAR,2014,HONDA,CIVIC
665D9E63-6CDE-4C37-8F5C-3C526BC108A0,DISABLING,PASSENGER CAR,2013,TOYOTA,COROLLA
E61A81B2-C7B7-43A3-BBB4-1711B84773A7,FUNCTIONAL,PASSENGER CAR,2008,FORD,EXPLORER
AF5FE97C-33C4-4C8A-BE1F-905B686B1C44,SUPERFICIAL,"OTHER LIGHT TRUCKS (10,000LBS (4,536KG) OR LESS)",2017,FORD,F250
AB715FB3-02E7-4909-B53B-1D143987D5D0,SUPERFICIAL,TRANSIT BUS,2013,GILLIS,BUS
3E43E002-F240-4E31-AA66-70E8549207DA,DISABLING,PASSENGER CAR,2014,TOYOTA,COROLLA
EAA29138-44D1-4B3F-96DF-11CFCA9A1F8E,NO DAMAGE,"OTHER LIGHT TRUCKS (10,000LBS (4,536KG) OR LESS)",2015,FREIGHTLINER,TOW TRUCK 16M
A819D29A-8ED0-4DA3-9B46-A6E6EB1FCA0D,DISABLING,(SPORT) UTILITY VEHICLE,2013,NISSAN,JUKE
18442974-F7FB-4199-A038-65F41802C265,SUPERFICIAL,"MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))",9999,INTERNATIONAL,TRUCK
FE6C576D-930C-46B8-BD29-0388CDE5702B,DISABLING,PASSENGER CAR,2010,FORD,ESCAPE
2DEC1AAC-46C3-4C15-9C95-DCCCB81E572B,FUNCTIONAL,PASSENGER CAR,2016,HONDA,ACCORD
F48505CD-AD56-4982-AF87-6B7128E5F8C1,FUNCTIONAL,PASSENGER CAR,2017,BMW,4D
9FBC1A94-64EC-4FE3-B53C-DEB168F8E6E1,FUNCTIONAL,PASSENGER CAR,2022,HOND,PILOT
E89BA0FA-0D69-49F7-A86B-FF511E08F4BE,FUNCTIONAL,PASSENGER CAR,2021,JEEP,4D
18498584-764A-4ABE-BE38-54901EB34E80,FUNCTIONAL,PASSENGER CAR,2018,TOYOTA,CAMRY
A6A99527-397C-4AC8-AD5D-D74462BAABDB,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2017,CHEVROLET,TAHOE
8B8C9796-07D7-45D7-8C5C-EB831F0C29EF,FUNCTIONAL,PASSENGER CAR,2002,CHEVROLET,TRAILBLAZER
52B2B4D6-E7B6-4165-BE57-8CDE91706235,FUNCTIONAL,PASSENGER CAR,2004,NISSAN,4S
FEBE3476-E4EB-4F5A-B2A2-D52FE6D37D23,DISABLING,PASSENGER CAR,2014,HONDA,SD
013DB241-79E6-4B46-96F0-7DFB2DA3F218,DISABLING,(SPORT) UTILITY VEHICLE,2019,JEEP,COMPASS
2895F64D-DDC2-4409-B75F-DC9C4E46BDF0,FUNCTIONAL,PASSENGER CAR,2017,HONDA,HB
6243F62E-4AE8-4808-8EB0-524A80194D4B,SUPERFICIAL,"CARGO VAN/LIGHT TRUCK 2 AXLES (OVER 10,000LBS (4,536 KG))",2016,HINO,268
060DC1B0-2DD8-4AD2-8BA6-C8BBF476FE57,DESTROYED,PASSENGER CAR,2014,HYUN,4S
A3C30A5D-7BD7-4829-BD03-C6BC3F3FF04C,DISABLING,PASSENGER CAR,2006,HOND,4D
D1780082-380F-4C21-BCF2-29E95CC92369,DISABLING,PASSENGER CAR,2008,HONDA,4D
04A3D909-8A67-4C1C-A7F2-1C52ABE77488,SUPERFICIAL,POLICE VEHICLE/EMERGENCY,2020,CHEV,TAHOE
C6D1B586-6AED-4C77-AAFE-71CE59A832DD,SUPERFICIAL,PASSENGER CAR,2016,FORD,FOCUS
B4C14A7D-79A3-4724-885C-54E8B55043D6,DISABLING,PASSENGER CAR,2008,HONDA,ACCORD
E14998BB-949E-4E96-B703-BEED14DF35CA,DISABLING,PASSENGER CAR,2007,CHEVY,SUBURBAN
49007EC2-69F0-4272-9616-A3F1DA12276C,DISABLING,PASSENGER CAR,2019,KIA,SORENTO
59B8A83F-3765-4E5C-9B91-D4AAE7E30DAC,DISABLING,(SPORT) UTILITY VEHICLE,2015,JEEP,GRAND CHEROKEE
62A1534E-49DE-4C77-9F1A-3A88EA526FE4,DISABLING,PASSENGER CAR,2011,MERCEDES,C300
96FEB555-54CB-47EE-B208-315E62EDE8DD,SUPERFICIAL,PASSENGER CAR,2015,FORD,4S
AC29CE4B-41E0-48A4-855A-11ED5AF65724,DISABLING,PASSENGER CAR,2017,JAGUAR,XJL
01CDCF17-5CA2-44BF-A233-A9E09F54BCF0,DISABLING,PASSENGER CAR,2017,MAZDA,CX5
4BF60EDB-0B88-471F-8D86-201D9CEFF163,UNKNOWN,(SPORT) UTILITY VEHICLE,2002,FORD,EXPLORER
FE2AAE77-D45C-48DC-A6E8-019C2C0B98D0,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2021,BMW,X5
0A4E9F88-674B-4EB8-9BBE-AD09BAEE817F,DISABLING,PASSENGER CAR,2017,HONDA,ACCORD
6C206ED0-058B-407F-ADCA-E2C8DD47B590,FUNCTIONAL,PASSENGER CAR,2011,TOYOTA,SIENNA
DDE455B7-F1C5-47F0-BBF4-246B6E345FE8,FUNCTIONAL,PASSENGER CAR,2020,SUBURA,TK
D537DC0C-EF98-4DED-B04A-622F7CD38225,N/A,PASSENGER CAR,2005,DODG,UNK
257EEBC1-233A-40B8-9C61-B45C582834F3,SUPERFICIAL,PASSENGER CAR,2023,FORD,MAVERICK
6BDA3471-EFC3-47E4-A9E7-88A1396FC342,SUPERFICIAL,SCHOOL BUS,2015,MCPS,BUS
F84E7766-EE54-4C12-8F55-213A81CCE740,DISABLING,PASSENGER CAR,2018,HONDA,HRV
AF39A8E4-66C9-4B9E-BDCA-107F1ED4568D,FUNCTIONAL,PASSENGER CAR,2019,TOYOTA,HIGHLANDER
AFDE936F-E0A7-4111-BFD8-D0EDC2A8AC0E,SUPERFICIAL,OTHER,2020,FREIGHT,TRUCK
969AB446-4A68-46BB-A22A-6ADA41E4C47B,DISABLING,PASSENGER CAR,2013,NISS,4S
B6C2D839-E501-4206-8D3C-D06B6485A87B,SUPERFICIAL,PASSENGER CAR,2015,SUBA,OUTBACK
226ED9D6-61B4-481B-A2E0-B9C954A93E48,DESTROYED,PASSENGER CAR,2017,HYUN,SONATA
91F06C01-8395-4341-8AC6-4D595C8482B8,DISABLING,PASSENGER CAR,2003,VOLKSWAGEN,PASSAT
0813A816-9317-4CDF-B472-D947407EF59B,DISABLING,PASSENGER CAR,2018,FORD,TRANSIT
7E6DBB66-1D97-426F-9B1E-82017615D862,DISABLING,(SPORT) UTILITY VEHICLE,2006,TOYT,TK
4EE85096-3FC0-4BD7-A325-6A1E31F0B1F3,DISABLING,PASSENGER CAR,2023,MAZD,WG
8DCCABEA-2EF3-4AD3-8EA3-867779322893,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2017,CHEVY,TRAVERS
EB0A3162-37CE-46A4-A5C4-3A8D12B5B757,SUPERFICIAL,PASSENGER CAR,2014,JEEP,WRANGLER
A6728083-95A9-47A4-968B-47CF8F0C038B,FUNCTIONAL,PASSENGER CAR,2016,ACURA,4D
C257DFAF-7674-4597-A972-F7EA9412A6EF,SUPERFICIAL,PASSENGER CAR,2016,TOYOTA,COROLLA
79DC76DF-39EF-4622-BF3B-330D9A9B8C09,SUPERFICIAL,PASSENGER CAR,2016,NISSAN,TK
15C8D76D-A56E-4DBA-B1FB-D659DD79E032,SUPERFICIAL,PASSENGER CAR,2008,MERZ,E350
970E0823-63EC-4CAA-9291-36F22ACCE9BB,DISABLING,PASSENGER CAR,2017,CHRY,PACIFICA
78763049-404D-4A39-8690-35C2265051CC,DESTROYED,PASSENGER CAR,2014,HYUN,SD
B446FA60-D548-4D1F-BFFA-0B276041EBFA,SUPERFICIAL,PASSENGER CAR,2021,MERZ,UT
F0BD27DA-2BDF-417D-8449-8FC0EBDA7D30,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2016,JEEP,WRANGLER
E23A9C84-9651-4DB0-9777-8C306191A359,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2011,HONDA,PILOT
C9C18C93-A8E7-4363-8B3E-0831EBA91883,SUPERFICIAL,PASSENGER CAR,2021,FORD,EXPLORER
CBFF6107-B5A7-4551-8ABE-3C98A1AAD7D7,SUPERFICIAL,PASSENGER CAR,2011,HYUNDAI,SANTA FE
1460C84D-1FAD-49FE-98F7-82FE03710053,FUNCTIONAL,PASSENGER CAR,2021,TOYT,SD
2D940D93-A974-4079-BD38-2C84C6F79D87,SUPERFICIAL,PICKUP TRUCK,2017,FORD,F250
F12C9ED9-63D1-42C4-850D-ADD9E8B61D09,DISABLING,PASSENGER CAR,2009,MAZDA,5
399C3064-080C-402A-993F-8EDED68CBA73,SUPERFICIAL,PICKUP TRUCK,2012,CHEVROLET,PK
C335810F-0EE4-4D00-A062-C9E24B83D4C2,FUNCTIONAL,TRANSIT BUS,2014,GILL,BUS
5907C6A7-D0CE-4159-AA09-AAB18CB3BE07,DISABLING,(SPORT) UTILITY VEHICLE,2010,HONDA,PILOT
2DAD7B1F-78C4-4FE9-A339-2FD06E9E76C1,DESTROYED,PASSENGER CAR,1996,JEEP,CHEROKEE
E7BDDF09-C796-4C2F-8350-455FB2C66053,DISABLING,PASSENGER CAR,2020,HYUNDAI,ELANTRA
B6E2CB60-1CFE-44BE-A02C-1DDA2A321959,DISABLING,PASSENGER CAR,2017,NISSAN,ALTIMA
F544C17C-9EF1-43F0-BFE8-FB795B7A516C,FUNCTIONAL,PASSENGER CAR,2015,LEXUS,SD
D11EEC42-C504-42A3-8CA7-27B725128944,FUNCTIONAL,PASSENGER CAR,2014,HOND,SD
501107A2-5031-4E08-BA8A-8107F9BC4F59,DISABLING,PASSENGER CAR,2019,HONDA,FIT
0B66087B-1391-4AEF-8541-6A80024C6FF5,DISABLING,PASSENGER CAR,2017,NISSAN,ROUGE
22AEAD7B-88DB-4484-8FC2-8AFBCA87240C,DISABLING,PASSENGER CAR,2021,HYUNDAI,ACCENT
15D15307-F85C-4E82-972A-7F9059B3A8CC,SUPERFICIAL,PASSENGER CAR,2013,FORD,F150
EBF2349A-0CE0-46EC-96DA-1CF1B202E48F,DISABLING,PASSENGER CAR,1999,OLDESMOBILE,88
E089A91F-40D0-43C2-A3A8-4C9FD576D365,FUNCTIONAL,PASSENGER CAR,2008,TOYOTA,4S
E41C3776-E5BB-4DBA-83F6-E5435F5E8906,FUNCTIONAL,PICKUP TRUCK,2019,FORD,F-150
3DCEEBB0-A375-4343-AD6A-21128A92EA14,DISABLING,PASSENGER CAR,2003,NISSAN,PATHFINDER
D31FC090-29A4-4E1C-856A-DD5A92D71BF2,DISABLING,PASSENGER CAR,2019,SUBARU,SUV
45CE7C17-47CD-472B-A372-8382FA15F7B4,FUNCTIONAL,PASSENGER CAR,2023,TOYOTA,HIGHLANDER
EF915E85-B8D0-4C15-9E40-AA600EC5C182,DISABLING,PASSENGER CAR,2003,HONDA,ODYSSEY
BE0E9246-168B-4492-B57E-8D71EAF74458,FUNCTIONAL,TRANSIT BUS,2013,NEW FLYER,TBU
7F6A5C94-5D7A-49B7-AB86-0E4F2D3CA581,SUPERFICIAL,SCHOOL BUS,2020,THMS,BUS
B0EBF718-BC4E-496F-BCCB-7E7C572407DC,DISABLING,(SPORT) UTILITY VEHICLE,2022,TOYT,RAV4
40F8E231-C723-496A-BD2A-B1C2A995C5EC,FUNCTIONAL,PASSENGER CAR,2019,HYUNDIA,ACCENT
F9523825-24C0-40DE-A2E0-B5811AC3DA33,DESTROYED,PASSENGER CAR,2018,DODGE,CHARGER
C3962142-814A-40B7-8CDC-EC27C059048F,DISABLING,(SPORT) UTILITY VEHICLE,2023,HOND,UT
4019071C-5719-430A-BEBB-3F5DB025861D,DISABLING,(SPORT) UTILITY VEHICLE,2022,FORD,EXPEDITION
0FAEA5E9-3CF1-4E57-BF6F-B23D40DC936C,UNKNOWN,PASSENGER CAR,2014,MERCEDEZ,E350
DFC27ED1-2235-4708-ACE7-8F1D58272386,DISABLING,PASSENGER CAR,2022,FORD,MUSTANG
BF9F1C0F-4AB2-4934-88EA-96B006368D97,DISABLING,(SPORT) UTILITY VEHICLE,2021,MERZ,GLB 250
0C3F00F8-432A-46D1-AD87-553B479C108B,DISABLING,PASSENGER CAR,2021,HYUNDAI,UT
004B7E55-0E0A-47AF-940C-D6C95C0AAAAA,DISABLING,PASSENGER CAR,2020,NISSAN,TK
5E556391-B7C5-4111-BB45-40B32E68644A,FUNCTIONAL,PASSENGER CAR,2011,FORD,VAN
C42E96DC-55CF-4A30-AF0B-1C76B28A79E8,DISABLING,PASSENGER CAR,2012,TOYOTA,COROLLA
40C8249A-CC29-45E2-90AB-B2C3C98989FD,DISABLING,PASSENGER CAR,1999,LEXUS,ES300
057798CD-9350-4C76-909A-6690C23D476D,DISABLING,PASSENGER CAR,2009,TOYOTA,CAMRY
E314A2C0-6984-48FB-97A9-E368107727FB,FUNCTIONAL,PASSENGER CAR,2014,JEEP,LAREDO
379EA12E-A14C-4BB3-9DDB-D7A4A39768BC,FUNCTIONAL,PASSENGER CAR,2015,CHEVROLET,EQUNOX
2466C16B-A0AD-486B-AC66-201F6543E391,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2020,FORD,ESCAPE
9EDB5454-F80C-4A7E-9015-C0F8D89A9E96,SUPERFICIAL,VAN,2018,DODGE,PRO MASTER
DF9118CC-3545-4FEB-9D3C-09A4BFF40F2F,UNKNOWN,PASSENGER CAR,2020,TOYOTA,CAMRY
0BCD659A-FECB-4F46-8AE9-C3CA6DA1B610,DISABLING,PASSENGER CAR,2020,PORSCHE,TK
D6D31CF9-2868-49FC-AC12-F8143DDD8BD7,DISABLING,PASSENGER CAR,2020,CHEVY,MALIBU
B7537862-FC42-4262-B566-073CDA2C9231,SUPERFICIAL,PASSENGER CAR,2019,TOYOTA,CAMRY
F60AB13E-E448-414D-A9B3-C35FA7585BBE,SUPERFICIAL,PASSENGER CAR,2014,TOYOTA,SCION
CD4C7B92-7B7F-46E6-9801-05241D4459C4,NO DAMAGE,TRANSIT BUS,2013,GILL,LOW FLOOR
12F4C48C-4684-428C-B698-8F7A7A71E6EC,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2014,JEEP,WRANGLER
C6E0A3E9-3B0E-4AFF-A5B6-75E7EE290B40,SUPERFICIAL,PASSENGER CAR,2005,HONDA,ACCORD
D5F46633-F849-4002-822A-4E17A02A459D,FUNCTIONAL,PASSENGER CAR,2006,TOYOTA,SIENNA
9DA91EF8-3B2B-4E0F-9B6A-CB9984141067,DISABLING,PASSENGER CAR,2020,TOYOTA,CAMRY
C14F58F5-9FEF-4B3F-9B7D-CD036D51CB7F,DISABLING,PASSENGER CAR,2019,TOYOTA,RAV 4
D40EA427-862E-42A4-9F63-F074A357FC82,DISABLING,PASSENGER CAR,2018,FORD,EXPLORER
50712795-02AA-4042-8B23-331B261AE981,SUPERFICIAL,PASSENGER CAR,2013,HOND,CIVIC
D1CB51D3-5B47-4D80-B611-215786777778,DISABLING,PASSENGER CAR,2001,BMW,325
CF31A8FB-5B00-4B0B-AE86-9DC8F803A6CC,DESTROYED,PASSENGER CAR,2015,TOYT,SU
A53D951A-8695-43C7-B0A8-11AB62134C09,DESTROYED,PASSENGER CAR,2023,TOYT,UT
C6F8662D-12B3-445B-94A0-75CB9895A60C,DISABLING,PASSENGER CAR,2014,NISSAN,ALTIMA
E8A373B2-8456-4FC0-8A24-20951E747AF9,FUNCTIONAL,PASSENGER CAR,2016,HYUNDAI,ELANTRA
7909C0F6-14D6-4E8B-A0A9-6732DDD60038,NO DAMAGE,PASSENGER CAR,2000,HONDA,CRV
A34C6680-27F6-4654-B2D0-3D4730798F65,UNKNOWN,PICKUP TRUCK,2017,CHEVROLET,SILVERADO
5AFC9517-69A0-4966-821E-65D6D3936591,FUNCTIONAL,PASSENGER CAR,2017,NISSAN,ALTIMA
9C408B73-8EFA-4167-80C8-304306A65E44,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2021,CHEVROLET,BLAZER
F15200FD-50EF-44EC-AC3B-242BAD1C9A99,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2017,HYUNDAI,TUSCON
8CF0EDFC-368B-4A4D-88D6-BB64D47AA9BB,FUNCTIONAL,PASSENGER CAR,2012,HYUNDAI,ELANTRA
1DF615A1-8002-4543-911E-32B3B59F8B9C,NO DAMAGE,PASSENGER CAR,2010,HOND,4S
6FA58058-B85A-4D30-AD87-057DD3B176A7,FUNCTIONAL,PASSENGER CAR,2010,TOYOTA,SD
1B2194A7-67E0-4DC3-9858-3E1AA89797E8,DISABLING,(SPORT) UTILITY VEHICLE,2016,TOYT,TK
EA066091-9CFF-4B9F-92A5-F6F617322741,FUNCTIONAL,PICKUP TRUCK,2019,RAM,TK
38ECE958-F4E3-423C-9BC3-DEC1BC440A04,DESTROYED,MOTORCYCLE,2005,YAMAHA,MC
956076BB-5BC7-41E7-BF22-0A7423BE6DB5,SUPERFICIAL,"MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))",2015,PETERBUILT 389,DS
7B506961-79EC-4595-BFA4-7AE4CA0CADD1,SUPERFICIAL,VAN,2021,FORD,TRANSIT
A113644B-C0F2-441D-B458-9FC9F925A7B4,SUPERFICIAL,PASSENGER CAR,2019,DODGE,DURANGO
DFD6A975-8C5F-4E13-AA25-980DF1EFB109,DISABLING,PASSENGER CAR,2022,HONDA,ACCORD
BBF31B2C-AB3A-4771-86D8-2C71161CFE84,SUPERFICIAL,PASSENGER CAR,2017,FORD,EXPEDITION
11719C9A-AF1F-4F1C-90AB-65D915CE9531,SUPERFICIAL,PICKUP TRUCK,1999,FORD,TK
1F147379-86C4-4F12-BF58-9BC4C4F22F63,SUPERFICIAL,PASSENGER CAR,2006,N/A,N/A
AF337302-D013-4655-8931-757D61E93E69,SUPERFICIAL,PASSENGER CAR,2005,TOYT,CAMRY
1800E461-CD18-4139-A9EF-39BE8F377ECE,SUPERFICIAL,PASSENGER CAR,2021,FORD,EXPLORER
1F2D3DBE-9D2A-436C-B212-3CFBCA670500,FUNCTIONAL,PASSENGER CAR,2006,CHEV,EXPRESS
8C332073-5287-4A0E-B011-2D1E257B9557,SUPERFICIAL,PASSENGER CAR,2019,HOND,UT
EB562693-9B4B-41A4-AFDF-C460DBCA1DAE,DISABLING,PASSENGER CAR,2015,JEEP,UT
C4E2A3CB-70A8-46DE-80AB-10DD06FE73FD,DISABLING,VAN,2015,FORD,TRANSIT
48438F59-4ED9-4167-BFF6-980914DF75EA,SUPERFICIAL,"OTHER LIGHT TRUCKS (10,000LBS (4,536KG) OR LESS)",2004,CHEVROLET,SILVERADO
8DF3A62B-001B-4C71-8126-F072972406DA,FUNCTIONAL,PASSENGER CAR,2015,HOND,4S
6B91A603-035D-49E2-BFA6-3ACF583D6D6E,DISABLING,PASSENGER CAR,2017,HONDA,FIT
92EAD859-3808-4262-83E9-54B830FCE8E2,DISABLING,"MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))",1999,KW,ST
5D190333-F27D-4DEA-ABA4-50B436C84643,DISABLING,PASSENGER CAR,2021,HONDA,INSIGHT
F49526B1-D865-4BBA-87D3-F0141E1A9B7D,FUNCTIONAL,PASSENGER CAR,2021,TOYOTA,RAV4
EF275775-B2FC-4164-A44B-1918FFD3DC22,DISABLING,PASSENGER CAR,2019,CHEVROLET,BOLT
FAE8A122-FBA3-4BA3-AE88-9427EF661749,FUNCTIONAL,PICKUP TRUCK,2008,FORD,PK
FE2148B8-F1DB-417A-A1A9-EC1870DFB77D,DISABLING,PASSENGER CAR,2010,MAZD,HB
19571C86-2F22-453F-A7D3-ABE7CFB91A2D,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2022,CHEV,TAHOE
2F1570C1-DE49-460F-A10C-90BD892CA9FF,SUPERFICIAL,TRANSIT BUS,2011,GILLIG,BUS
5C5D85D2-8749-463A-A605-50BF186AE75A,SUPERFICIAL,(SPORT) UTILITY VEHICLE,2019,TOYOTA,HIGHLANDER
A0B49E7D-8F9B-4546-A86C-376CFFBB6EA9,DISABLING,PICKUP TRUCK,2009,CHEV,PK
021EF3B9-06CE-4971-9C26-B00322FD8DB3,DISABLING,PASSENGER CAR,2012,CHEV,CAMARO
148FAA0F-4EBB-43E8-9339-BBED3F245751,FUNCTIONAL,(SPORT) UTILITY VEHICLE,2016,TOYT,TK
